Time,HV Battery SOC (%),HV Battery Power (kW),HV Battery Current (A),G-Force (1),Vehicle Speed (km/hr) (km/hr)
00:01:28.2152,69.759274901302,-1.63048981353358,-4.79555827509877,-0.0547273107660456,7.24805012538717
00:01:28.2350,69.7592898448655,-1.61640638207351,-4.75413641786327,-0.0546046674981808,7.20966655392732
00:01:28.2549,69.7593046757621,-1.6059450863494,-4.72336790102765,-0.0545911778785639,7.17132992033178
00:01:28.2833,69.7593256979199,-1.59461353121274,-4.69003979768453,-0.05468370481214,7.11657960381706
00:01:28.3117,69.7593465688847,-1.58376208482327,-4.65812377889197,-0.0547942455488206,7.06174026671864
00:01:28.3400,69.7593672794178,-1.57074646434953,-4.61984254220449,-0.054839095349773,7.00683206341284
00:01:28.3684,69.7593878049072,-1.5555244789871,-4.57507199702088,-0.054814077117714,6.95191336742345
00:01:28.4067,69.759415197675,-1.53430006736607,-4.51264725695904,-0.0547570855371564,6.87781224781145
00:01:28.4450,69.7594422285455,-1.51422371784621,-4.45359917013591,-0.0547361167680223,6.80375330095347
00:01:28.4923,69.759475128076,-1.49096135172491,-4.38518044624973,-0.0547610331009272,6.71231217088658
00:01:28.5000,69.7594804136025,-1.48730695565743,-4.37443222252184,-0.0547691792082196,6.69748406719711
00:01:28.5026,69.7594822378436,-1.48558957469631,-4.36938110204796,-0.0547565823099036,6.69235727699503
00:01:28.5053,69.7594840593935,-1.48298132910917,-4.36170979149755,-0.0547136349216066,6.68723318396795
00:01:28.5079,69.7594858771044,-1.47934399990821,-4.35101176443591,-0.0546355506363133,6.68211477446019
00:01:28.5106,69.7594876897829,-1.47475141069908,-4.33750414911496,-0.0545247868320504,6.67700515892822
00:01:28.5149,69.7594906719497,-1.46549193899993,-4.31027040882332,-0.0542845130812549,6.6685864806513
00:01:28.5243,69.7594969661768,-1.44134381437053,-4.23924651285449,-0.0536210147451748,6.65076259091424
00:01:28.5337,69.7595031501078,-1.41409415999786,-4.15910047058195,-0.0528506926861082,6.63317291115393
00:01:28.5430,69.7595092190858,-1.3874542203872,-4.08074770702118,-0.052099492006968,6.61583003460458
00:01:28.5524,69.7595151814948,-1.36432428031962,-4.0127184715283,-0.0514643775084256,6.59871307085257
00:01:28.5617,69.7595210558863,-1.3465394871999,-3.96041025647029,-0.0510059316080517,6.58177528504881
00:01:28.5738,69.759528538758,-1.33247587741382,-3.91904669827593,-0.050708052393618,6.56010520616386
00:01:28.5858,69.7595359676767,-1.32740622732074,-3.90413596270806,-0.0507095404259442,6.53849954263909
00:01:28.5979,69.7595433850162,-1.32892284886398,-3.90859661430582,-0.0509339938264587,6.51684982834549
00:01:28.6100,69.7595508185247,-1.33386791077256,-3.92314091403694,-0.0512790306882283,6.49508348848586
00:01:28.6220,69.7595582791096,-1.33919235022348,-3.93880103006905,-0.0516430252980548,6.47317023847499
00:01:28.6341,69.7595657629572,-1.34257837185162,-3.94875991721065,-0.0519459424181692,6.45111779910438
00:01:28.6461,69.7595732562318,-1.34272867936165,-3.94920199812251,-0.0521405859832157,6.42896072366368
00:01:28.6632,69.7595838322522,-1.33720217580226,-3.93294757588899,-0.052218118443206,6.39754291452222
00:01:28.6802,69.7595943460703,-1.32664507829283,-3.90189728909656,-0.052118220338384,6.36612870701868
00:01:28.6973,69.759604769876,-1.31377624901891,-3.8640477912321,-0.0519338889688562,6.33479360866498
00:01:28.7144,69.7596150955134,-1.30124268829431,-3.82718437733622,-0.0517584305416797,6.30356111833067
00:01:28.7314,69.7596253312812,-1.29073445819355,-3.79627781821632,-0.0516530631573989,6.2724101026249
00:01:28.7534,69.7596384475594,-1.28060575556154,-3.76648751635748,-0.0516396960536123,6.23221885561573
00:01:28.7805,69.7596544168575,-1.27117654429295,-3.73875454203808,-0.051733660047678,6.18287124221946
00:01:28.8075,69.7596702658034,-1.26204714705286,-3.71190337368489,-0.0518419469354303,6.13343862859764
00:01:28.8345,69.7596859871188,-1.25119771639159,-3.67999328350467,-0.0518885984799486,6.08393965089474
00:01:28.8671,69.7597047259121,-1.23594838382375,-3.63514230536398,-0.0518628130829261,6.02430910707513
00:01:28.8996,69.7597232329873,-1.22004499274324,-3.5883676257154,-0.0518105393492119,5.96471501098636
00:01:28.9322,69.75974150876,-1.20492525918265,-3.54389782112544,-0.0517873355251548,5.90515699319122
00:01:28.9757,69.7597655778249,-1.18601729625424,-3.48828616545366,-0.0518071395567726,5.82560585755959
00:01:29.0000,69.7597788502925,-1.17572502368073,-3.45801477553156,-0.0518295001037089,5.78117765170283
00:01:29.0025,69.7597802584226,-1.17424800865828,-3.45367061370083,-0.0518164345068183,5.77644003956448
00:01:29.0051,69.7597816643132,-1.17201902335052,-3.44711477456035,-0.0517726105588434,5.77170508837848
00:01:29.0077,69.7597830670081,-1.16891775853859,-3.43799340746645,-0.0516930263000082,5.76697578493795
00:01:29.0103,69.7597844655137,-1.16500267006754,-3.4264784413751,-0.0515800183674647,5.76225523825532
00:01:29.0144,69.7597866634724,-1.15747849773733,-3.40434852275686,-0.051346390543926,5.75482464819423
00:01:29.0232,69.7597913574973,-1.13757196870367,-3.34579990795196,-0.0506914490568129,5.73890432605855
00:01:29.0321,69.7597959650045,-1.11484668244018,-3.27896083070641,-0.0499209431056945,5.72320424445754
00:01:29.0409,69.7598004809327,-1.09217365340445,-3.21227545118956,-0.0491519666917227,5.70774036752953
00:01:29.0497,69.759804909911,-1.07188574506988,-3.15260513255846,-0.048477752062204,5.69249884523787
00:01:29.0586,69.7598092645326,-1.05557805804032,-3.1046413471774,-0.0479607674002906,5.67744170792122
00:01:29.0695,69.7598145899963,-1.04198254590091,-3.06465454676738,-0.0475806212611791,5.65893960024356
00:01:29.0805,69.759819864286,-1.0354715078433,-3.04550443483323,-0.047480119711092,5.64053097913886
00:01:29.0915,69.7598251193122,-1.03473802362783,-3.04334712831714,-0.0476104856336056,5.62211912360833
00:01:29.1024,69.7598303789941,-1.03774981181702,-3.0522053288736,-0.0478945377065266,5.60363032979837
00:01:29.1134,69.7598356567706,-1.04229565698065,-3.0655754617078,-0.0482462085655543,5.58502171310587
00:01:29.1244,69.759840955755,-1.04644263190015,-3.07777244676516,-0.0485877704510618,5.56628154947056
00:01:29.1353,69.7598462707652,-1.04881768153468,-3.0847578868667,-0.0488616316057711,5.54742398913082
00:01:29.1494,69.7598531061844,-1.04820001192736,-3.08294121155106,-0.0490658937052883,5.52307305219507
00:01:29.1686,69.7598624048432,-1.04132372597988,-3.06271684111729,-0.049094424112281,5.48974838571508
00:01:29.1879,69.7598716242357,-1.02990807534125,-3.02914139806249,-0.0489289233284991,5.45646377553649
00:01:29.2071,69.7598807398432,-1.0172711598513,-2.99197399956266,-0.0487071069942337,5.42330018896669
00:01:29.2263,69.7598897517438,-1.00609099405848,-2.95909115899553,-0.0485437446216116,5.39025969752705
00:01:29.2456,69.7598986763661,-0.997519183219495,-2.93387995064557,-0.0484908062058182,5.35729022978474
00:01:29.2711,69.75991040526,-0.989225215033912,-2.90948592657033,-0.048554738501664,5.3135883660129
00:01:29.2966,69.7599220401343,-0.982106999176438,-2.88854999757776,-0.0486738062076762,5.26981393534887
00:01:29.3221,69.7599335827934,-0.974059151447346,-2.86487985719808,-0.0487546832225557,5.22595868373926
00:01:29.3476,69.7599450202552,-0.964387687863278,-2.83643437606846,-0.0487633173933164,5.18206561400008
00:01:29.3866,69.7599622847047,-0.94814155702209,-2.78865163830026,-0.0487085517931351,5.11494486938127
00:01:29.4256,69.7599792623123,-0.932154174738178,-2.74162992570052,-0.0486634386474676,5.0478784794769
00:01:29.4646,69.75999596299,-0.917279667065796,-2.69788137372293,-0.048670717177545,4.98083160782757
00:01:29.5000,69.7600108798152,-0.904266994476175,-2.65960880728287,-0.0487016769160515,4.92000466860974
00:01:29.5023,69.7600118762665,-0.903131216812992,-2.65626828474409,-0.0486908410157869,4.91590870754038
00:01:29.5047,69.7600128711638,-0.901450344946204,-2.65132454395942,-0.0486527009987039,4.91181481463504
00:01:29.5071,69.7600138638533,-0.899124415826998,-2.64448357596176,-0.0485821746632777,4.90772548849059
00:01:29.5095,69.7600148536497,-0.896185151965782,-2.6358386822523,-0.0484808030852853,4.90364335520349
00:01:29.5131,69.7600163426919,-0.890771955379321,-2.61991751582153,-0.0482787213627294,4.8974927850338
00:01:29.5214,69.7600197489948,-0.875192971016928,-2.5740969735792,-0.0476576486699716,4.88337641860323
00:01:29.5297,69.7600230904016,-0.856923695160701,-2.52036380929618,-0.0469025231364289,4.86946098060053
00:01:29.5381,69.7600263612572,-0.838139452593904,-2.46511603704089,-0.0461225298595989,4.85576787458536
00:01:29.5464,69.7600295629213,-0.820690037136095,-2.41379422687087,-0.0454081215574493,4.84229203387403
00:01:29.5548,69.7600327029096,-0.805948535525043,-2.3704368691913,-0.0448245149424162,4.82900568012891
00:01:29.5631,69.760035793025,-0.794740071275971,-2.3374707978705,-0.0444099141570213,4.81586557787975
00:01:29.5748,69.7600400922867,-0.78527938282554,-2.30964524360453,-0.0441277114357519,4.79749048106228
00:01:29.5866,69.7600443574339,-0.782332676235139,-2.30097845951511,-0.044158071361698,4.77916892987663
00:01:29.5983,69.7600486179773,-0.784040968481225,-2.30600284847419,-0.0444168260935892,4.76079172916499
00:01:29.6101,69.7600528928243,-0.7880852065737,-2.31789766639323,-0.0447965805525687,4.742286840325
00:01:29.6218,69.7600571889767,-0.792282395062244,-2.33024233841837,-0.0451924923708799,4.72362514251862
00:01:29.6336,69.7600615032258,-0.795002542573292,-2.33824277227439,-0.0455223568774911,4.70481571626152
00:01:29.6453,69.7600658255145,-0.795346412971267,-2.33925415579784,-0.0457374100685507,4.68589458677881
00:01:29.6608,69.7600715074272,-0.792002865230804,-2.32942019185531,-0.0458300660029146,4.66089015777795
00:01:29.6763,69.7600771540462,-0.785291726399073,-2.30968154823257,-0.0457487040187286,4.63588020348722
00:01:29.6917,69.760082747478,-0.776786534950468,-2.28466627926608,-0.0455713019618634,4.61093596086207
00:01:29.7072,69.7600882805966,-0.768119184115156,-2.25917407092693,-0.0453818936760557,4.58608722060157
00:01:29.7227,69.7600937560589,-0.760482676318549,-2.23671375387809,-0.0452435828162464,4.56132500301378
00:01:29.7413,69.7601002779746,-0.753320582769789,-2.21564877285232,-0.0451819107969002,4.53160801820316
00:01:29.7680,69.7601095543192,-0.745810844681292,-2.19356130788615,-0.0452418535948464,4.48892804134169
00:01:29.7947,69.7601187420506,-0.739444323650937,-2.17483624603217,-0.0453676882076418,4.44617124074753
00:01:29.8214,69.7601278433205,-0.732261065790684,-2.15370901703142,-0.0454527965243775,4.40332593333643
00:01:29.8482,69.7601368462654,-0.723644342986687,-2.12836571466673,-0.0454592846872855,4.36044038135918
00:01:29.8863,69.7601495152605,-0.710202923364777,-2.08883212754346,-0.0454025839173895,4.29919774141231
00:01:29.9245,69.7601619523551,-0.697029094669305,-2.05008557255678,-0.0453586080719572,4.23800884339348
00:01:29.9627,69.7601741657333,-0.684749989595316,-2.01397055763328,-0.0453669813895156,4.17683805237971
00:01:30.0000,69.7601858799572,-0.673149997781372,-1.9798529346511,-0.0453999672950373,4.11710737338418
00:01:30.0021,69.7601865432052,-0.672320081499888,-1.97741200441144,-0.0453914389485736,4.11369328461189
00:01:30.0042,69.760187205461,-0.671129130156392,-1.97390920634233,-0.0453602165523783,4.11028067591946
00:01:30.0068,69.7601880028767,-0.669110029944691,-1.96797067630791,-0.0452858775748332,4.10616653095101
00:01:30.0094,69.7601887975372,-0.666487272387742,-1.96025668349336,-0.0451734360171619,4.10206083239471
00:01:30.0126,69.7601897921347,-0.66245577575853,-1.94839934046626,-0.0449857662694582,4.09691353085884
00:01:30.0199,69.7601920211093,-0.651182406249132,-1.91524237132098,-0.0444261140111164,4.08534009301439
00:01:30.0288,69.7601946652112,-0.635042877419795,-1.86777316888175,-0.0435943575706688,4.07153667513326
00:01:30.0377,69.7601972422558,-0.618144732686655,-1.81807274319605,-0.0427183633635847,4.05799687957418
00:01:30.0466,69.760199752988,-0.602395992971109,-1.77175292050326,-0.0419145001621615,4.04471676966493
00:01:30.0555,69.7602022047804,-0.589230906360541,-1.733032077531,-0.0412664800414285,4.03166213244378
00:01:30.0643,69.7602046097132,-0.579497334376873,-1.70440392463786,-0.0408217869965916,4.018777978051
00:01:30.0755,69.7602075916782,-0.572397392837742,-1.68352174364042,-0.0405651592303931,4.00270844934071
00:01:30.0867,69.760210549543,-0.570325544595732,-1.67742807234039,-0.0406063031833182,3.98668306517034
00:01:30.0979,69.7602135051228,-0.571855592001502,-1.68192821176912,-0.0408661593850328,3.97060206101741
00:01:30.1090,69.7602164724628,-0.575236367955557,-1.69187167045752,-0.0412454543310001,3.95439903246865
00:01:30.1202,69.7602194570322,-0.578819443917136,-1.70241012916805,-0.0416468752232018,3.9380455153427
00:01:30.1314,69.7602224569036,-0.581353064714845,-1.70986195504366,-0.0419923026795287,3.92154717471251
00:01:30.1426,69.760225465049,-0.582108894489598,-1.71208498379294,-0.042232518034229,3.90493459901706
00:01:30.1567,69.7602292627391,-0.580262481830688,-1.70665435832555,-0.0423622450363286,3.88384951702099
00:01:30.1708,69.7602330401594,-0.575794586099374,-1.69351348852757,-0.0423237947947331,3.8627402168005
00:01:30.1849,69.7602367837119,-0.569671813682648,-1.67550533436073,-0.0421756013511778,3.84167394537575
00:01:30.1990,69.7602404862205,-0.563008687356858,-1.65590790399076,-0.0419886851862619,3.82068754075994
00:01:30.2132,69.7602441470303,-0.556746649688688,-1.6374901461432,-0.0418247201224202,3.79978582964087
00:01:30.2273,69.7602477703272,-0.551452291903391,-1.62191850559821,-0.0417220672166325,3.77894919523408
00:01:30.2466,69.7602526692514,-0.545929132590127,-1.60567391938273,-0.0416935873969285,3.75054415501133
00:01:30.2658,69.7602575244981,-0.541786814469824,-1.5934906307936,-0.0417588111347176,3.72212907734728
00:01:30.2851,69.7602623439479,-0.538116481457896,-1.58269553369969,-0.0418591448668437,3.69366224665239
00:01:30.3044,69.7602671285299,-0.534132124844752,-1.57097683777868,-0.0419409066629198,3.66513714283776
00:01:30.3280,69.7602729299243,-0.528325947690986,-1.55389984614996,-0.0419780398846583,3.63018138103305
00:01:30.3605,69.7602808113475,-0.519176295671936,-1.52698910491746,-0.0419470968846591,3.5820110881785
00:01:30.3930,69.760288554572,-0.509735912860936,-1.4992232731204,-0.0418923889737685,3.53388111115181
00:01:30.4255,69.7602961606366,-0.500779843244972,-1.47288189189698,-0.041871623359471,3.48578713362781
00:01:30.4580,69.7603036357466,-0.492342958016401,-1.44806752357765,-0.0418904357754985,3.43769416410378
00:01:30.5000,69.7603130853806,-0.481566928653488,-1.41637331956908,-0.0419246203680709,3.37565809094246
00:01:30.5018,69.760313499554,-0.480987601740499,-1.41466941688382,-0.0419179709743881,3.37290608682063
00:01:30.5037,69.760313913137,-0.480189228706785,-1.41232126090231,-0.0418935087051096,3.37015509095085
00:01:30.5061,69.7603144442813,-0.478759316668531,-1.40811563726039,-0.0418292258861377,3.36661765579952
00:01:30.5085,69.7603149736013,-0.476891573321973,-1.40262227447639,-0.0417291910468857,3.36308714991477
00:01:30.5108,69.7603155006431,-0.474631686551913,-1.3959755486821,-0.0415971510495916,3.35956639914744
00:01:30.5158,69.7603165756619,-0.469016858003566,-1.37946134706931,-0.0412469899943547,3.35236693219537
00:01:30.5238,69.7603182987614,-0.457915630235043,-1.34681067716189,-0.0405204233285909,3.34077151331158
00:01:30.5318,69.7603199784489,-0.445474926404613,-1.31022037177827,-0.0396911274931134,3.32939441510829
00:01:30.5399,69.7603216123144,-0.432989331268274,-1.27349803314198,-0.0388635035617677,3.31824909196403
00:01:30.5479,69.7603232021179,-0.421566939976968,-1.23990276463814,-0.0381220384183314,3.30732405499104
00:01:30.5559,69.7603247531974,-0.412034018006155,-1.21186475884163,-0.0375261423872222,3.2965874318987
00:01:30.5640,69.7603262733591,-0.40488181489791,-1.1908288673468,-0.0371091401535667,3.2859939796616
00:01:30.5748,69.7603282916894,-0.399167359031281,-1.17402164420965,-0.0368388372938844,3.27183683140922
00:01:30.5856,69.7603302911302,-0.39744036821256,-1.1689422594487,-0.0368659913082416,3.25772745243468
00:01:30.5965,69.7603322885409,-0.398620687783219,-1.1724137875977,-0.0371158378010429,3.24356860001109
00:01:30.6073,69.7603342950801,-0.401363854128164,-1.18048192390636,-0.0374935067868335,3.2292935406586
00:01:30.6181,69.7603363154804,-0.404385900405885,-1.18937029531143,-0.0379042299202996,3.21487104438627
00:01:30.6290,69.7603383488357,-0.406691224672602,-1.19615066080177,-0.03826964026969,3.20030257101954
00:01:30.6398,69.7603403902392,-0.407673855122341,-1.19904075035983,-0.0385375424830145,3.18561435629786
00:01:30.6506,69.760342432686,-0.407113816589968,-1.19739357820579,-0.0386848363954092,3.17084705753979
00:01:30.6659,69.7603453020675,-0.404013906639548,-1.18827619599867,-0.0387045394429607,3.1499616239322
00:01:30.6812,69.760348143472,-0.39904478304452,-1.17366112660153,-0.0385663440602509,3.12910488833914
00:01:30.6965,69.7603509478975,-0.393318514427501,-1.15681916008088,-0.0383600638383924,3.10833570768605
00:01:30.7118,69.7603537133226,-0.387831036220961,-1.14067951829694,-0.0381692200659648,3.08766927154408
00:01:30.7271,69.7603564433145,-0.383209389870349,-1.12708644079514,-0.0380482741261302,3.06708464084114
00:01:30.7424,69.7603591442714,-0.379626585709891,-1.11654878149968,-0.0380145084066322,3.04654157911195
00:01:30.7633,69.7603627951726,-0.375934064110773,-1.10568842385521,-0.0380729481548712,3.0184969730864
00:01:30.7841,69.7603664122072,-0.372795185304545,-1.09645642736631,-0.0381839974118373,2.99039534023736
00:01:30.8050,69.7603699968864,-0.369407267595663,-1.08649196351666,-0.0382771530378805,2.96222404015096
00:01:30.8259,69.7603735454725,-0.36538720789201,-1.07466825850591,-0.038315131118379,2.93400681642437
00:01:30.8534,69.7603781704079,-0.359291987269138,-1.05674113902688,-0.0382924260449573,2.8967101653106
00:01:30.8810,69.7603827164941,-0.352901604927964,-1.03794589684695,-0.0382391564285657,2.85944482453465
00:01:30.9086,69.76038718323,-0.346744479278096,-1.01983670375911,-0.0382060044045779,2.82221607906585
00:01:30.9362,69.7603915739262,-0.340968053914241,-1.00284721739483,-0.038209883546126,2.78500023343422
00:01:30.9835,69.7603989420939,-0.331332784615446,-0.974508190045428,-0.0382472533745278,2.72108045199179
00:01:31.0000,69.7604014516618,-0.327996648214586,-0.964696024160546,-0.0382622860999148,2.69886570661357
00:01:31.0015,69.7604016927821,-0.327616718965747,-0.963578585193375,-0.0382574836306505,2.69671893462037
00:01:31.0031,69.7604019335774,-0.327116709445208,-0.962107968956493,-0.0382395408563464,2.69457281249873
00:01:31.0054,69.7604022730641,-0.326144029947799,-0.959247146905291,-0.0381849816303181,2.69154313414625
00:01:31.0076,69.7604026113794,-0.324864035029645,-0.955482455969543,-0.0380966487242916,2.68851912645315
00:01:31.0099,69.7604029482228,-0.323302742015905,-0.950890417693837,-0.0379774341918445,2.68550330615124
00:01:31.0137,69.7604035172918,-0.320109020359584,-0.941497118704658,-0.0377159692217077,2.68039631769499
00:01:31.0209,69.7604045748401,-0.312723199674527,-0.919774116689786,-0.0370772188603003,2.67086136725318
00:01:31.0281,69.760405605841,-0.304142360354996,-0.894536353985281,-0.0363164072832359,2.66150354079606
00:01:31.0354,69.7604066077372,-0.295138485615536,-0.868054369457459,-0.0355194433162121,2.65234189359809
00:01:31.0426,69.7604075802495,-0.286423006557186,-0.842420607521134,-0.0347601152326819,2.64337683832868
00:01:31.0498,69.7604085252717,-0.278593499101915,-0.819392644417397,-0.0340957459760279,2.63459214240487
00:01:31.0570,69.7604094464436,-0.272092390993695,-0.800271738216749,-0.0335656088637828,2.62595910412087
00:01:31.0658,69.7604105376354,-0.266355910012825,-0.783399735331838,-0.0331324386490644,2.61565001218568
00:01:31.0745,69.7604116104429,-0.263007241822283,-0.773550711242009,-0.0329289801361894,2.60543928560542
00:01:31.0833,69.7604126739038,-0.26181235106774,-0.770036326669824,-0.0329332089041763,2.59526037840992
00:01:31.0920,69.7604137357123,-0.262298915293967,-0.771467397923434,-0.0331033257531088,2.58505601175242
00:01:31.1008,69.760414801451,-0.26387173433511,-0.776093336279735,-0.0333862326410482,2.57478329420416
00:01:31.1095,69.7604158743129,-0.265926509282161,-0.782136792006357,-0.0337260565455681,2.56441595787765
00:01:31.1183,69.7604169552283,-0.267936845314085,-0.788049545041427,-0.0340713541166523,2.55394414338087
00:01:31.1270,69.7604180432696,-0.269505423753687,-0.792663011040256,-0.0343803343662788,2.54337227953403
00:01:31.1375,69.7604193577489,-0.270453404071041,-0.795451188444239,-0.0346625771218222,2.53054962544314
00:01:31.1503,69.760420953943,-0.270080283120267,-0.79435377388314,-0.0348494894155292,2.51488933181492
00:01:31.1631,69.7604225435839,-0.268197373165706,-0.788815803428548,-0.0348741707634188,2.49918086325884
00:01:31.1758,69.7604241191105,-0.265203999260694,-0.780011762531452,-0.0347743909898993,2.48348713574685
00:01:31.1886,69.760425675552,-0.26162691603637,-0.769490929518734,-0.034605886709264,2.46785117205346
00:01:31.2013,69.7604272109344,-0.257980764089182,-0.758766953203476,-0.0344255326450492,2.45229139701136
00:01:31.2141,69.7604287259191,-0.254659355732178,-0.748998105094642,-0.0342780763090033,2.43680382282291
00:01:31.2269,69.7604302229455,-0.251876989587444,-0.740814675257188,-0.0341890392692388,2.42136881228258
00:01:31.2449,69.7604323159423,-0.248860232515703,-0.731941860340302,-0.0341663844742334,2.39957534216177
00:01:31.2630,69.7604343865492,-0.246584752454755,-0.725249271925749,-0.0342311085467269,2.37777057174148
00:01:31.2810,69.760436438759,-0.244566988869649,-0.719314673146027,-0.0343302229518332,2.35591745050014
00:01:31.2991,69.760438473115,-0.242394163162334,-0.712924009300981,-0.0344148384339718,2.33400892148114
00:01:31.3171,69.7604404876654,-0.239857437383176,-0.70546305112699,-0.0344573051170925,2.31206128166721
00:01:31.3421,69.7604432381387,-0.235812640244749,-0.693566588955143,-0.0344496232107427,2.28166604540042
00:01:31.3671,69.7604459405949,-0.231483005626873,-0.680832369490804,-0.0344031250225645,2.25129109414401
00:01:31.3921,69.7604485938098,-0.227220339911624,-0.66829511738713,-0.0343626016921973,2.22095010574521
00:01:31.4171,69.760451199236,-0.223190433534371,-0.656442451571681,-0.0343520278653075,2.19062966851203
00:01:31.4533,69.7604548949135,-0.217621167311531,-0.640062256798619,-0.0343753663750552,2.14667655804592
00:01:31.4895,69.7604584968901,-0.212078163545793,-0.623759304546449,-0.0344054043411517,2.10269478932523
00:01:31.5000,69.760459519776,-0.210456954086266,-0.618991041430195,-0.0344115786937476,2.08998648165487
00:01:31.5013,69.7604596525057,-0.210216533249229,-0.618283921321261,-0.0344078697926214,2.08833010378895
00:01:31.5027,69.7604597850625,-0.209914157812595,-0.617394581801749,-0.0343944964297903,2.08667415603783
00:01:31.5048,69.7604599929228,-0.209269081891074,-0.615497299679629,-0.0343468993374127,2.0840739189328
00:01:31.5070,69.7604602000384,-0.208416012516446,-0.612988272107195,-0.034266705978898,2.08147853656524
00:01:31.5091,69.7604604062144,-0.207368684597077,-0.609907895873755,-0.034156128790289,2.0788903371493
00:01:31.5122,69.760460701189,-0.205565388414357,-0.604604083571637,-0.033951142539931,2.0751790338788
00:01:31.5187,69.7604613121407,-0.200903070856728,-0.590891384872731,-0.033388556501747,2.06745766320222
00:01:31.5252,69.7604619077789,-0.195349887907376,-0.574558493845223,-0.032698807165518,2.05987919929212
00:01:31.5317,69.7604624861519,-0.189323281327422,-0.556833180374772,-0.0319509420557125,2.0524638009097
00:01:31.5382,69.7604630464309,-0.183231648673046,-0.538916613744252,-0.0312066178285954,2.04521810681556
00:01:31.5447,69.7604635889565,-0.177450313410646,-0.521912686501901,-0.0305168306000957,2.03813591305848
00:01:31.5512,69.7604641151159,-0.172297384323794,-0.506757012717041,-0.0299204737122813,2.0312005923509
00:01:31.5577,69.7604646271327,-0.168011181128336,-0.4941505327304,-0.0294438225753291,2.0243879729872
00:01:31.5661,69.7604652723916,-0.1639766359733,-0.482284223450882,-0.0290264026573991,2.01572096184524
00:01:31.5744,69.760465905327,-0.161655629825737,-0.47545773478158,-0.028829992111182,2.00714485965911
00:01:31.5828,69.760466532153,-0.160882151245974,-0.473182797782278,-0.0288331352866738,1.99859836221233
00:01:31.5912,69.7604671581864,-0.16132406042127,-0.474482530650794,-0.028997075068514,1.9900284356155
00:01:31.5996,69.7604677873189,-0.162561941100355,-0.478123356177516,-0.0292728814159921,1.98139480883981
00:01:31.6080,69.760468421825,-0.164169042691668,-0.482850125563729,-0.029608765625627,1.97267197079959
00:01:31.6164,69.7604690624437,-0.165772250779798,-0.487565443469994,-0.0299563582101279,1.96384911186788
00:01:31.6248,69.7604697086466,-0.167087621185378,-0.491434179956995,-0.0302753789688887,1.9549284570389
00:01:31.6332,69.7604703589981,-0.167932211969991,-0.493918270499974,-0.0305364974789953,1.945922492013
00:01:31.6439,69.7604711901791,-0.168196008357247,-0.494694142227196,-0.0307590478785096,1.93435870807661
00:01:31.6580,69.76047229097,-0.167234300544595,-0.491865589837044,-0.0308638796509491,1.91892946863588
00:01:31.6697,69.7604731867791,-0.165537514545684,-0.486875042781424,-0.0308103754103901,1.90626395879438
00:01:31.6813,69.7604740722626,-0.163328857222,-0.480378991829412,-0.0306741358334559,1.89363528965951
00:01:31.6929,69.7604749454602,-0.160919408151365,-0.473292376915778,-0.030502346737918,1.88106808955293
00:01:31.7046,69.7604758059911,-0.158581204270002,-0.466415306676478,-0.0303376788992811,1.86856853368666
00:01:31.7162,69.760476654707,-0.156504765476734,-0.460308133755101,-0.0302109146600283,1.85612790286658
00:01:31.7307,69.7604777003007,-0.154405835730328,-0.454134810971552,-0.0301280440347764,1.84064974183839
00:01:31.7509,69.7604791340723,-0.152255635289664,-0.447810692028425,-0.0301355632183743,1.81915872392284
00:01:31.7711,69.7604805497376,-0.150610327343889,-0.442971551011439,-0.0302305675500549,1.79763514062772
00:01:31.7913,69.7604819497471,-0.149007725062173,-0.438258014888745,-0.0303401259705978,1.7760444337017
00:01:31.8115,69.7604833332869,-0.147143715102356,-0.432775632653989,-0.0304100764515763,1.75439350011497
00:01:31.8317,69.7604846978388,-0.144946889120676,-0.426314379766695,-0.0304226222463323,1.73271379908563
00:01:31.8592,69.7604865243809,-0.141643224554812,-0.41659771927886,-0.0303816004843548,1.70315144305108
00:01:31.8867,69.760488308978,-0.138296401763747,-0.406754122834549,-0.0303288464589316,1.67362863295753
00:01:31.9143,69.7604900522206,-0.135112416968166,-0.397389461671076,-0.0303066843250092,1.64413784725551
00:01:31.9418,69.7604917558629,-0.132090471724521,-0.388501387425061,-0.0303198488299914,1.61465143694281
00:01:31.9785,69.7604939631029,-0.128108290499578,-0.376789089704641,-0.0303525276372008,1.57538973225656
00:01:32.0000,69.760495225195,-0.125735533781352,-0.369810393474564,-0.0303668726150745,1.55236027623676
00:01:32.0012,69.7604952956353,-0.125586754889315,-0.369372808497985,-0.0303640772891009,1.55106183444314
00:01:32.0024,69.7604953659827,-0.125406888803152,-0.368843790597505,-0.0303536057350396,1.54976368445112
00:01:32.0040,69.7604954605277,-0.125096643118588,-0.367931303289965,-0.0303226355424059,1.54801678521239
00:01:32.0056,69.7604955548072,-0.124704795442941,-0.366778810126297,-0.0302713877080892,1.546272261604
00:01:32.0073,69.7604956487618,-0.124234046372127,-0.365394254035666,-0.0302005601378037,1.54453124136746
00:01:32.0097,69.760495786718,-0.123409321559847,-0.362968592823078,-0.0300640225762851,1.54197028888645
00:01:32.0158,69.7604961306802,-0.120768177751968,-0.355200522799907,-0.0295857081365511,1.53556052143789
00:01:32.0218,69.7604964662647,-0.117464613954292,-0.345484158689095,-0.0289595456000344,1.52926923268517
